preset,entry_time,exit_time,side,size,entry_bar,exit_bar,bars_in_trade,entry_price,exit_price,pnl_real,status,last_leg_status,risk_pts,mfe_r,mae_r,first_fast_cross_bar,first_hw_after_fast_bar,first_contra_flip_bar,bars_fast_to_exit,bars_fast_to_hw,pnl_at_fast_cross,pnl_at_hw_cross,pnl_at_canal_flip,delta_hw_minus_fast,delta_flip_minus_real,canal_green_at_fast,canal_green_at_exit,gave_back_after_mfe,hour_of_entry,hour_of_exit
MNQ_v5,2025-12-09 19:50:00+01:00,2025-12-09 20:39:00+01:00,Long,2.0,47221,47228,7,25733.75,25689.0,-180.48,Stop Loss,Stop Loss,44.75,0.106,-1.14,,,,,,,,,,,,False,False,19,20
MNQ_v5,2025-12-10 01:38:00+01:00,2025-12-10 02:20:00+01:00,Short,5.0,47263,47269,6,25670.0,25648.5,211.3,Canal Exit,Canal Exit,23.75,1.263,-0.2,47269.0,47269.0,,0.0,0.0,207.6,207.6,,0.0,,False,False,False,1,2
MNQ_v5,2025-12-10 07:07:00+01:00,2025-12-10 07:28:00+01:00,Long,3.0,47310,47313,3,25706.75,25708.5,8.28,Canal Exit,Canal Exit,34.0,0.162,-0.324,47313.0,47313.0,,0.0,0.0,6.06,6.06,,0.0,,True,True,False,7,7
MNQ_v5,2025-12-10 14:56:00+01:00,2025-12-10 16:20:00+01:00,Short,2.0,47377,47389,12,25664.75,25629.5,139.52,Canal Exit,Canal Exit,53.25,1.836,-0.343,47387.0,47389.0,,2.0,2.0,82.04,138.04,,56.0,,False,False,False,14,16
MNQ_v5,2025-12-10 18:26:00+01:00,2025-12-10 18:47:00+01:00,Short,3.0,47407,47410,3,25625.5,25658.5,-200.22,Stop Loss,Stop Loss,33.0,0.258,-1.136,,,,,,,,,,,,False,False,18,18
MNQ_v5,2025-12-10 20:11:00+01:00,2025-12-10 20:39:00+01:00,Long,1.0,47422,47426,4,25717.0,25700.75,-33.24,Canal Exit,Canal Exit,138.0,0.455,-0.775,47423.0,47426.0,,3.0,3.0,-116.48,-33.98,,82.5,,True,True,False,20,20
MNQ_v5,2025-12-10 22:59:00+01:00,2025-12-11 00:00:00+01:00,Long,4.0,47446,47447,1,25800.25,25772.75,-222.96,Stop Loss,Stop Loss,27.5,0.127,-1.509,,,,,,,,,,,,False,False,22,0
MNQ_v5,2025-12-11 06:04:00+01:00,2025-12-11 08:31:00+01:00,Short,3.0,47499,47520,21,25495.5,25533.0,-227.22,Stop Loss,Stop Loss,37.5,0.667,-1.06,,,47508.0,,,,,-74.94,,152.28,,True,True,6,8
MNQ_v5,2025-12-11 12:57:00+01:00,2025-12-11 14:42:00+01:00,Long,3.0,47558,47573,15,25629.0,25647.5,108.78,Canal Exit,Canal Exit,38.5,1.864,-0.305,47564.0,47573.0,47570.0,9.0,9.0,339.06,106.56,226.56,-232.5,117.78,True,False,False,12,14
MNQ_v5,2025-12-11 15:17:00+01:00,2025-12-11 15:24:00+01:00,Long,3.0,47578,47579,1,25664.0,25632.25,-192.72,Stop Loss,Stop Loss,31.75,0.528,-2.378,,,,,,,,,,,,False,True,15,15
MNQ_v5,2025-12-12 04:05:00+01:00,2025-12-12 06:53:00+01:00,Short,6.0,47680,47704,24,25684.0,25691.0,-88.44,Canal Exit,Canal Exit,19.75,1.544,-0.772,47694.0,47704.0,47697.0,10.0,10.0,225.12,-92.88,192.12,-318.0,280.56,False,True,True,4,6
MNQ_v5,2025-12-12 09:06:00+01:00,2025-12-12 09:41:00+01:00,Long,4.0,47723,47728,5,25678.75,25652.5,-212.96,Stop Loss,Stop Loss,26.25,0.152,-1.067,,,,,,,,,,,,True,False,9,9
MNQ_v5,2025-12-12 10:02:00+01:00,2025-12-12 10:37:00+01:00,Short,2.0,47731,47736,5,25628.25,25576.5,205.52,Canal Exit,Canal Exit,54.5,1.193,-0.72,47732.0,47736.0,,4.0,4.0,-51.96,204.04,,256.0,,False,False,False,10,10
MNQ_v5,2025-12-15 05:01:00+01:00,2025-12-15 05:08:00+01:00,Long,9.0,47886,47887,1,25257.5,25245.25,-227.16,Stop Loss,Stop Loss,12.25,0.265,-1.571,,,,,,,,,,,,False,False,5,5
MNQ_v5,2025-12-15 15:38:00+01:00,2025-12-15 16:20:00+01:00,Short,1.0,47977,47983,6,25287.75,25074.0,426.76,Canal Exit,Canal Exit,122.25,1.939,-0.64,47980.0,47983.0,,3.0,3.0,116.52,426.02,,309.5,,False,False,False,15,16
MNQ_v5,2025-12-16 00:28:00+01:00,2025-12-16 00:56:00+01:00,Short,1.0,48045,48049,4,25069.0,25157.5,-177.74,Stop Loss,Stop Loss,88.5,0.364,-2.802,48049.0,48049.0,,0.0,0.0,-475.48,-475.48,,0.0,,False,False,False,0,0
MNQ_v5,2025-12-16 03:30:00+01:00,2025-12-16 04:33:00+01:00,Long,2.0,48071,48080,9,25154.0,25112.5,-167.48,Stop Loss,Stop Loss,41.5,0.627,-1.223,,,,,,,,,,,,True,True,3,4
MNQ_v5,2025-12-16 06:18:00+01:00,2025-12-16 07:35:00+01:00,Short,4.0,48095,48106,11,25148.75,25110.75,301.04,Canal Exit,Canal Exit,26.75,1.692,-0.28,48102.0,48106.0,,4.0,4.0,122.08,298.08,,176.0,,False,False,False,6,7
MNQ_v5,2025-12-16 09:06:00+01:00,2025-12-16 09:34:00+01:00,Long,1.0,48119,48123,4,25155.0,25175.5,40.26,Canal Exit,Canal Exit,81.25,0.409,-0.191,48121.0,48123.0,,2.0,2.0,39.02,39.52,,0.5,,True,True,False,9,9
MNQ_v5,2025-12-16 16:27:00+01:00,2025-12-16 16:48:00+01:00,Short,1.0,48182,48185,3,25262.25,25310.25,-96.74,Canal Exit,Canal Exit,146.25,0.59,-0.412,48184.0,48185.0,,1.0,1.0,-37.98,-97.48,,-59.5,,False,False,True,16,16
MNQ_v5,2025-12-16 17:09:00+01:00,2025-12-16 18:19:00+01:00,Long,2.0,48188,48198,10,25251.0,25279.25,111.52,Canal Exit,Canal Exit,57.0,1.833,-0.671,48198.0,48198.0,,0.0,0.0,110.04,110.04,,0.0,,True,True,False,17,18
MNQ_v5,2025-12-16 18:40:00+01:00,2025-12-16 19:08:00+01:00,Short,1.0,48201,48205,4,25247.25,25226.25,41.26,Canal Exit,Canal Exit,108.25,0.714,-0.208,48204.0,48205.0,,1.0,1.0,96.02,40.52,,-55.5,,False,False,False,18,19
MNQ_v5,2025-12-16 20:32:00+01:00,2025-12-16 21:00:00+01:00,Short,2.0,48217,48221,4,25298.5,25350.25,-208.48,Stop Loss,Stop Loss,51.75,0.406,-1.111,,,,,,,,,,,,True,False,20,21
MNQ_v5,2025-12-17 10:02:00+01:00,2025-12-17 11:26:00+01:00,Long,6.0,48325,48337,12,25411.0,25487.25,910.56,Canal Exit,Canal Exit,18.25,4.397,-0.479,48334.0,48337.0,,3.0,3.0,666.12,906.12,,240.0,,True,True,False,10,11
MNQ_v5,2025-12-17 12:57:00+01:00,2025-12-17 14:14:00+01:00,Long,17.0,48350,48361,11,25478.75,25471.75,-250.58,Stop Loss,Stop Loss,7.0,4.179,-11.786,,,48361.0,,,,,-2490.16,,-2239.58,,False,True,12,14
MNQ_v5,2025-12-17 19:08:00+01:00,2025-12-17 21:56:00+01:00,Short,1.0,48403,48427,24,25010.75,24892.0,236.76,Auto-Close (profit),Auto-Close (profit),74.25,1.657,-0.69,,,48417.0,,,,,98.02,,-138.74,,True,False,19,21
MNQ_v5,2025-12-18 04:54:00+01:00,2025-12-18 05:57:00+01:00,Long,2.0,48479,48488,9,24942.75,24980.75,150.52,Canal Exit,Canal Exit,40.25,1.193,-0.155,48487.0,48488.0,,1.0,1.0,164.04,149.04,,-15.0,,True,True,False,4,5
MNQ_v5,2025-12-18 10:44:00+01:00,2025-12-18 11:05:00+01:00,Long,1.0,48529,48532,3,25087.75,25082.25,-11.74,Canal Exit,Canal Exit,79.5,0.135,-0.264,48531.0,48532.0,,1.0,1.0,-9.48,-12.48,,-3.0,,True,True,False,10,11
MNQ_v5,2025-12-18 16:34:00+01:00,2025-12-18 17:02:00+01:00,Long,1.0,48579,48583,4,25382.25,25387.75,10.26,Canal Exit,Canal Exit,221.5,0.114,-0.195,48581.0,48583.0,,2.0,2.0,-3.98,9.52,,13.5,,True,True,False,16,17
MNQ_v5,2025-12-19 06:39:00+01:00,2025-12-19 07:21:00+01:00,Long,5.0,48692,48698,6,25302.0,25281.75,-206.2,Stop Loss,Stop Loss,20.25,0.568,-1.025,,,48697.0,,,,,-157.4,,48.8,,False,True,6,7
MNQ_v5,2025-12-19 08:59:00+01:00,2025-12-19 09:13:00+01:00,Short,6.0,48712,48714,2,25360.0,25377.25,-211.44,Stop Loss,Stop Loss,17.25,1.304,-1.188,,,,,,,,,,,,False,True,8,9
MNQ_v5,2025-12-19 18:12:00+01:00,2025-12-19 21:56:00+01:00,Long,1.0,48791,48823,32,25571.25,25581.25,19.26,Auto-Close (profit),Auto-Close (profit),111.5,0.235,-0.303,,,48802.0,,,,,-1.98,,-21.24,,False,False,18,21
MNQ_v5,2025-12-22 02:20:00+01:00,2025-12-22 02:41:00+01:00,Long,3.0,48853,48856,3,25686.75,25692.0,29.28,Canal Exit,Canal Exit,36.75,0.279,-0.218,48856.0,48856.0,,0.0,0.0,27.06,27.06,,0.0,,True,True,False,2,2
MNQ_v5,2025-12-22 10:23:00+01:00,2025-12-22 10:44:00+01:00,Long,3.0,48922,48925,3,25711.25,25712.0,2.28,Canal Exit,Canal Exit,30.0,0.483,-0.117,48925.0,48925.0,,0.0,0.0,0.06,0.06,,0.0,,True,True,False,10,10
MNQ_v5,2025-12-22 18:33:00+01:00,2025-12-22 18:47:00+01:00,Short,5.0,48992,48994,2,25698.0,25719.0,-213.7,Stop Loss,Stop Loss,21.0,0.631,-1.024,,,,,,,,,,,,False,True,18,18
MNQ_v5,2025-12-22 20:32:00+01:00,2025-12-22 20:53:00+01:00,Long,3.0,49009,49012,3,25709.5,25690.75,-114.72,Canal Exit,Canal Exit,33.25,0.083,-0.602,49010.0,49012.0,,2.0,2.0,-64.44,-116.94,,-52.5,,True,True,False,20,20
MNQ_v5,2025-12-22 21:14:00+01:00,2025-12-22 21:56:00+01:00,Short,6.0,49015,49021,6,25692.5,25688.25,46.56,Auto-Close (profit),Auto-Close (profit),17.5,0.729,-0.743,,,,,,,,,,,,False,False,21,21
MNQ_v5,2025-12-23 03:02:00+01:00,2025-12-23 04:19:00+01:00,Long,4.0,49057,49068,11,25724.5,25719.5,-42.96,Canal Exit,Canal Exit,29.0,0.483,-0.431,49062.0,49068.0,49066.0,6.0,6.0,-21.92,-45.92,-13.92,-24.0,29.04,True,False,False,3,4
MNQ_v5,2025-12-23 16:06:00+01:00,2025-12-23 17:23:00+01:00,Short,1.0,49169,49180,11,25636.75,25751.25,-229.74,Stop Loss,Stop Loss,114.5,0.059,-1.057,,,49176.0,,,,,-214.98,,14.76,,True,False,16,17
MNQ_v5,2025-12-23 19:36:00+01:00,2025-12-23 21:56:00+01:00,Long,4.0,49199,49219,20,25774.75,25811.25,289.04,Auto-Close (profit),Auto-Close (profit),24.0,1.969,-0.24,,,,,,,,,,,,True,False,19,21
MNQ_v5,2025-12-26 00:14:00+01:00,2025-12-26 08:17:00+01:00,Long,4.0,49396,49465,69,25878.25,25852.25,-210.96,Stop Loss,Stop Loss,26.0,1.471,-1.154,49462.0,,49413.0,3.0,,-79.92,,266.08,,477.04,False,False,True,0,8
MNQ_v5,2025-12-26 13:25:00+01:00,2025-12-26 14:14:00+01:00,Long,6.0,49509,49516,7,25883.75,25899.75,187.56,Canal Exit,Canal Exit,18.5,0.865,-0.149,49514.0,49516.0,,2.0,2.0,117.12,183.12,,66.0,,True,True,False,13,14
MNQ_v5,2025-12-26 20:32:00+01:00,2025-12-26 21:56:00+01:00,Short,6.0,49570,49582,12,25881.0,25866.75,166.56,Auto-Close (profit),Auto-Close (profit),17.5,1.371,-0.857,49582.0,,,0.0,,117.12,,,,,False,False,False,20,21
MNQ_v5,2025-12-29 01:17:00+01:00,2025-12-29 01:31:00+01:00,Short,6.0,49603,49605,2,25860.25,25879.0,-229.44,Stop Loss,Stop Loss,18.75,0.387,-1.08,,,,,,,,,,,,False,False,1,1
MNQ_v5,2025-12-29 17:02:00+01:00,2025-12-29 17:30:00+01:00,Short,1.0,49738,49742,4,25690.25,25697.0,-14.24,Canal Exit,Canal Exit,123.75,0.079,-0.228,49742.0,49742.0,,0.0,0.0,-14.98,-14.98,,0.0,,False,False,False,17,17
MNQ_v5,2025-12-29 17:58:00+01:00,2025-12-29 18:05:00+01:00,Long,7.0,49746,49747,1,25696.0,25680.0,-229.18,Stop Loss,Stop Loss,16.0,0.922,-1.406,49747.0,49747.0,,0.0,0.0,-234.36,-234.36,,0.0,,False,False,True,17,18
MNQ_v5,2025-12-29 18:54:00+01:00,2025-12-29 19:22:00+01:00,Long,2.0,49754,49758,4,25690.5,25702.5,46.52,Canal Exit,Canal Exit,42.75,0.456,-0.234,49757.0,49758.0,,1.0,1.0,13.04,45.04,,32.0,,True,True,False,18,19
MNQ_v5,2025-12-29 19:57:00+01:00,2025-12-29 20:32:00+01:00,Short,2.0,49763,49768,5,25687.5,25729.25,-168.48,Stop Loss,Stop Loss,41.75,0.096,-1.036,,,,,,,,,,,,False,False,19,20
MNQ_v5,2025-12-29 22:59:00+01:00,2025-12-30 00:07:00+01:00,Long,7.0,49789,49791,2,25744.5,25727.5,-243.18,Stop Loss,Stop Loss,17.0,0.191,-1.132,,,,,,,,,,,,False,False,22,0
MNQ_v5,2025-12-30 03:30:00+01:00,2025-12-30 04:26:00+01:00,Short,6.0,49820,49828,8,25710.25,25729.0,-229.44,Stop Loss,Stop Loss,18.75,0.493,-1.16,49827.0,,49828.0,1.0,,-137.88,,-251.88,,-22.44,False,True,False,3,4
MNQ_v5,2025-12-30 12:57:00+01:00,2025-12-30 14:07:00+01:00,Long,3.0,49901,49911,10,25739.0,25740.0,3.78,Canal Exit,Canal Exit,37.0,0.115,-0.736,49905.0,49911.0,49910.0,6.0,6.0,-52.44,1.56,-86.94,54.0,-90.72,True,False,False,12,14
MNQ_v5,2025-12-30 16:20:00+01:00,2025-12-30 16:48:00+01:00,Short,1.0,49930,49934,4,25699.25,25730.25,-62.74,Canal Exit,Canal Exit,75.5,0.278,-0.523,49933.0,49934.0,,1.0,1.0,6.02,-63.48,,-69.5,,False,False,False,16,16
MNQ_v5,2025-12-30 17:09:00+01:00,2025-12-30 17:30:00+01:00,Long,1.0,49937,49940,3,25759.25,25755.5,-8.24,Canal Exit,Canal Exit,81.0,0.429,-0.108,49939.0,49940.0,,1.0,1.0,28.02,-8.98,,-37.0,,True,True,False,17,17
MNQ_v5,2025-12-30 17:51:00+01:00,2025-12-30 19:36:00+01:00,Short,1.0,49943,49958,15,25720.5,25721.5,-2.74,Canal Exit,Canal Exit,73.5,0.286,-0.32,49948.0,49958.0,49954.0,10.0,10.0,-10.98,-3.48,-21.98,7.5,-19.24,False,True,False,17,19
MNQ_v5,2025-12-31 09:13:00+01:00,2025-12-31 10:37:00+01:00,Short,5.0,50067,50079,12,25587.25,25571.75,151.3,Canal Exit,Canal Exit,21.25,1.647,-0.247,50072.0,50079.0,50077.0,7.0,7.0,190.1,147.6,162.6,-42.5,11.3,False,True,False,9,10
MNQ_v5,2025-12-31 19:01:00+01:00,2025-12-31 19:29:00+01:00,Short,4.0,50151,50155,4,25583.0,25607.5,-198.96,Stop Loss,Stop Loss,24.5,0.429,-1.031,,,50154.0,,,,,-171.92,,27.04,,True,False,19,19
MNQ_v5,2026-01-02 16:13:00+01:00,2026-01-02 16:41:00+01:00,Short,1.0,50325,50329,4,25577.0,25584.5,-15.74,Canal Exit,Canal Exit,226.5,0.529,-0.264,50328.0,50329.0,,1.0,1.0,24.02,-16.48,,-40.5,,False,False,True,16,16
MNQ_v5,2026-01-05 02:34:00+01:00,2026-01-05 07:21:00+01:00,Long,3.0,50406,50447,41,25480.5,25487.5,39.78,Canal Exit,Canal Exit,32.0,0.75,-0.898,50447.0,50447.0,50414.0,0.0,0.0,37.56,37.56,-109.44,0.0,-149.22,True,True,False,2,7
MNQ_v5,2026-01-05 07:42:00+01:00,2026-01-05 07:49:00+01:00,Short,20.0,50450,50451,1,25498.75,25504.5,-244.8,Stop Loss,Stop Loss,5.75,3.348,-1.478,,,,,,,,,,,,False,True,7,7
MNQ_v5,2026-01-05 09:06:00+01:00,2026-01-05 09:34:00+01:00,Long,2.0,50462,50466,4,25511.0,25523.75,49.52,Canal Exit,Canal Exit,55.75,0.807,-0.57,50466.0,50466.0,,0.0,0.0,48.04,48.04,,0.0,,True,True,False,9,9
MNQ_v5,2026-01-05 15:52:00+01:00,2026-01-05 16:27:00+01:00,Short,1.0,50520,50525,5,25594.0,25673.25,-159.24,Stop Loss,Stop Loss,79.25,0.36,-1.227,,,50524.0,,,,,-98.48,,60.76,,True,False,15,16
MNQ_v5,2026-01-06 02:06:00+01:00,2026-01-06 08:38:00+01:00,Long,5.0,50600,50656,56,25575.0,25648.0,726.3,Canal Exit,Canal Exit,22.75,4.374,-0.484,50651.0,50656.0,50622.0,5.0,5.0,850.1,722.6,465.1,-127.5,-261.2,True,False,False,2,8
MNQ_v5,2026-01-06 15:24:00+01:00,2026-01-06 16:06:00+01:00,Long,1.0,50714,50720,6,25670.0,25740.75,140.76,Canal Exit,Canal Exit,79.5,1.296,-0.77,50719.0,50720.0,,1.0,1.0,172.02,140.02,,-32.0,,True,True,False,15,16
MNQ_v5,2026-01-06 17:51:00+01:00,2026-01-06 19:36:00+01:00,Long,2.0,50735,50750,15,25683.75,25770.0,343.52,Canal Exit,Canal Exit,44.75,2.279,-0.358,50745.0,50750.0,50750.0,5.0,5.0,265.04,342.04,342.04,77.0,-1.48,True,False,False,17,19
MNQ_v5,2026-01-06 19:57:00+01:00,2026-01-06 20:25:00+01:00,Long,2.0,50753,50757,4,25799.25,25812.25,50.52,Canal Exit,Canal Exit,49.25,0.31,-0.107,50755.0,50757.0,,2.0,2.0,11.04,49.04,,38.0,,True,True,False,19,20
MNQ_v5,2026-01-06 21:35:00+01:00,2026-01-06 21:56:00+01:00,Long,1.0,50767,50770,3,25830.5,25813.25,-35.24,Auto-Close (loss),Auto-Close (loss),80.5,0.09,-0.258,,,,,,,,,,,,False,False,21,21
MNQ_v5,2026-01-07 05:01:00+01:00,2026-01-07 05:29:00+01:00,Short,4.0,50823,50827,4,25796.0,25785.0,85.04,Canal Exit,Canal Exit,25.25,0.604,-0.158,50826.0,50827.0,,1.0,1.0,104.08,82.08,,-22.0,,False,False,False,5,5
MNQ_v5,2026-01-07 07:42:00+01:00,2026-01-07 10:23:00+01:00,Short,4.0,50846,50869,23,25773.75,25744.25,233.04,Canal Exit,Canal Exit,26.0,1.798,-0.558,50869.0,50869.0,50860.0,0.0,0.0,230.08,230.08,14.08,0.0,-218.96,False,False,False,7,10
MNQ_v5,2026-01-07 15:38:00+01:00,2026-01-07 16:13:00+01:00,Long,1.0,50914,50919,5,25854.75,25836.75,-36.74,Canal Exit,Canal Exit,99.5,0.254,-0.497,50916.0,50919.0,,3.0,3.0,3.52,-37.48,,-41.0,,True,True,False,15,16
MNQ_v5,2026-01-07 19:50:00+01:00,2026-01-07 20:04:00+01:00,Long,4.0,50950,50952,2,25952.0,25925.5,-214.96,Stop Loss,Stop Loss,26.5,1.009,-1.528,,,,,,,,,,,,False,True,19,20
MNQ_v5,2026-01-08 00:42:00+01:00,2026-01-08 04:33:00+01:00,Short,5.0,50984,51017,33,25829.5,25777.25,518.8,Canal Exit,Canal Exit,20.75,2.687,-0.711,51014.0,51017.0,50993.0,3.0,3.0,422.6,515.1,-92.4,92.5,-611.2,False,False,False,0,4
MNQ_v5,2026-01-08 06:11:00+01:00,2026-01-08 07:21:00+01:00,Short,3.0,51031,51041,10,25763.5,25680.75,494.28,Canal Exit,Canal Exit,30.0,3.058,-0.458,51040.0,51041.0,,1.0,1.0,457.56,492.06,,34.5,,False,False,False,6,7
MNQ_v5,2026-01-08 15:17:00+01:00,2026-01-08 15:59:00+01:00,Short,3.0,51109,51115,6,25787.25,25637.75,894.78,Canal Exit,Canal Exit,31.5,6.913,-0.492,51114.0,51115.0,,1.0,1.0,967.56,892.56,,-75.0,,False,False,False,15,15
MNQ_v5,2026-01-09 01:24:00+01:00,2026-01-09 01:52:00+01:00,Long,6.0,51188,51192,4,25689.5,25671.75,-217.44,Stop Loss,Stop Loss,17.75,0.338,-1.394,,,,,,,,,,,,True,False,1,1
MNQ_v5,2026-01-09 04:26:00+01:00,2026-01-09 06:53:00+01:00,Short,7.0,51214,51235,21,25677.25,25694.0,-239.68,Stop Loss,Stop Loss,16.75,1.164,-1.09,,,51228.0,,,,,-55.86,,183.82,,True,True,4,6
MNQ_v5,2026-01-09 08:59:00+01:00,2026-01-09 10:09:00+01:00,Long,4.0,51253,51263,10,25680.0,25676.0,-34.96,Canal Exit,Canal Exit,28.0,0.768,-0.634,51259.0,51263.0,51263.0,4.0,4.0,-25.92,-37.92,-37.92,-12.0,-2.96,True,False,True,8,10
MNQ_v5,2026-01-09 10:30:00+01:00,2026-01-09 10:58:00+01:00,Long,2.0,51266,51270,4,25716.5,25717.75,3.52,Canal Exit,Canal Exit,54.25,0.244,-0.373,51269.0,51270.0,,1.0,1.0,11.04,2.04,,-9.0,,True,True,False,10,10
MNQ_v5,2026-01-09 15:24:00+01:00,2026-01-09 15:38:00+01:00,Short,1.0,51308,51310,2,25682.75,25751.75,-138.74,Canal Exit,Canal Exit,142.0,0.243,-0.762,51310.0,51310.0,,0.0,0.0,-139.48,-139.48,,0.0,,False,False,False,15,15
MNQ_v5,2026-01-09 16:13:00+01:00,2026-01-09 16:48:00+01:00,Long,1.0,51315,51320,5,25769.5,25775.75,11.76,Canal Exit,Canal Exit,153.75,0.712,-0.309,51320.0,51320.0,,0.0,0.0,11.02,11.02,,0.0,,True,True,False,16,16
MNQ_v5,2026-01-09 19:36:00+01:00,2026-01-09 21:56:00+01:00,Long,1.0,51344,51364,20,25957.0,25933.0,-48.74,Auto-Close (loss),Auto-Close (loss),112.0,0.259,-0.275,,,51355.0,,,,,-6.48,,42.26,,False,False,19,21
MNQ_v5,2026-01-12 04:19:00+01:00,2026-01-12 09:48:00+01:00,Short,2.0,51411,51458,47,25744.0,25663.5,320.52,Canal Exit,Canal Exit,40.0,2.781,-0.219,51458.0,51458.0,51424.0,0.0,0.0,319.04,319.04,60.04,0.0,-260.48,False,False,False,4,9
MNQ_v5,2026-01-12 10:09:00+01:00,2026-01-12 11:47:00+01:00,Long,2.0,51461,51475,14,25688.0,25713.0,98.52,Canal Exit,Canal Exit,55.25,0.638,-0.416,51470.0,51475.0,,5.0,5.0,63.04,97.04,,34.0,,True,True,False,10,11
MNQ_v5,2026-01-12 15:31:00+01:00,2026-01-12 16:06:00+01:00,Long,1.0,51507,51512,5,25860.75,25904.25,86.26,Canal Exit,Canal Exit,141.0,0.454,-0.55,51510.0,51512.0,,2.0,2.0,79.52,85.52,,6.0,,True,True,False,15,16
MNQ_v5,2026-01-12 18:54:00+01:00,2026-01-12 21:56:00+01:00,Long,2.0,51536,51562,26,25966.5,25952.0,-59.48,Auto-Close (loss),Auto-Close (loss),45.75,1.18,-0.404,,,51545.0,,,,,4.04,,63.52,,False,True,18,21
MNQ_v5,2026-01-13 09:20:00+01:00,2026-01-13 09:34:00+01:00,Long,5.0,51652,51654,2,25921.25,25901.0,-206.2,Stop Loss,Stop Loss,20.25,0.259,-1.284,,,,,,,,,,,,False,False,9,9
MNQ_v5,2026-01-13 18:26:00+01:00,2026-01-13 19:08:00+01:00,Short,2.0,51730,51736,6,25966.25,25903.75,248.52,Canal Exit,Canal Exit,59.75,1.929,-0.209,51736.0,51736.0,,0.0,0.0,247.04,247.04,,0.0,,False,False,False,18,19
MNQ_v5,2026-01-14 05:08:00+01:00,2026-01-14 05:43:00+01:00,Short,4.0,51814,51819,5,25897.5,25886.75,83.04,Canal Exit,Canal Exit,28.5,0.439,-0.421,51819.0,51819.0,,0.0,0.0,80.08,80.08,,0.0,,False,False,False,5,5
MNQ_v5,2026-01-15 00:49:00+01:00,2026-01-15 02:27:00+01:00,Long,2.0,51975,51989,14,25607.75,25562.75,-181.48,Stop Loss,Stop Loss,45.0,0.794,-1.006,,,,,,,,,,,,True,True,0,2
MNQ_v5,2026-01-15 09:34:00+01:00,2026-01-15 10:37:00+01:00,Long,2.0,52050,52059,9,25724.5,25823.0,392.52,Canal Exit,Canal Exit,51.0,2.132,-0.206,52059.0,52059.0,,0.0,0.0,391.04,391.04,,0.0,,True,True,False,9,10
MNQ_v5,2026-01-15 15:38:00+01:00,2026-01-15 15:45:00+01:00,Short,4.0,52102,52103,1,25926.5,25953.0,-214.96,Stop Loss,Stop Loss,26.5,3.16,-1.047,,,,,,,,,,,,False,True,15,15
MNQ_v5,2026-01-15 18:26:00+01:00,2026-01-15 18:54:00+01:00,Short,1.0,52126,52130,4,25867.5,25859.0,16.26,Canal Exit,Canal Exit,72.25,0.263,-0.484,52128.0,52130.0,,2.0,2.0,-54.98,15.52,,70.5,,False,False,False,18,18
MNQ_v5,2026-01-16 05:15:00+01:00,2026-01-16 09:48:00+01:00,Long,5.0,52211,52250,39,25804.75,25832.0,268.8,Canal Exit,Canal Exit,20.75,1.964,-0.699,52248.0,52250.0,52226.0,2.0,2.0,-39.9,265.1,2.6,305.0,-266.2,False,False,False,5,9
MNQ_v5,2026-01-16 10:09:00+01:00,2026-01-16 11:54:00+01:00,Long,3.0,52253,52268,15,25830.0,25855.5,150.78,Canal Exit,Canal Exit,34.75,0.993,-0.576,52268.0,52268.0,52261.0,0.0,0.0,148.56,148.56,-11.94,0.0,-162.72,True,True,False,10,11
MNQ_v5,2026-01-16 13:46:00+01:00,2026-01-16 13:53:00+01:00,Long,17.0,52284,52285,1,25827.25,25820.25,-250.58,Stop Loss,Stop Loss,7.0,3.679,-3.071,,,,,,,,,,,,False,True,13,13
MNQ_v5,2026-01-16 15:45:00+01:00,2026-01-16 16:20:00+01:00,Short,1.0,52301,52306,5,25811.75,25687.75,247.26,Canal Exit,Canal Exit,79.5,1.818,-0.519,52305.0,52306.0,,1.0,1.0,270.52,246.52,,-24.0,,False,False,False,15,16
MNQ_v5,2026-01-16 18:19:00+01:00,2026-01-16 21:56:00+01:00,Short,2.0,52323,52354,31,25700.75,25684.75,62.52,Auto-Close (profit),Auto-Close (profit),52.5,0.89,-0.905,,,52333.0,,,,,-93.96,,-156.48,,False,False,18,21
MNQ_v5,2026-01-19 02:41:00+01:00,2026-01-19 08:52:00+01:00,Short,2.0,52387,52440,53,25402.75,25349.0,213.52,Canal Exit,Canal Exit,48.5,1.598,-0.459,52439.0,52440.0,52411.0,1.0,1.0,267.04,212.04,55.04,-55.0,-158.48,False,False,False,2,8
MNQ_v5,2026-01-19 10:09:00+01:00,2026-01-19 10:44:00+01:00,Short,1.0,52451,52456,5,25346.25,25300.0,91.76,Canal Exit,Canal Exit,64.25,1.16,-0.311,52456.0,52456.0,,0.0,0.0,91.02,91.02,,0.0,,False,False,False,10,10
MNQ_v5,2026-01-19 12:57:00+01:00,2026-01-19 13:32:00+01:00,Short,3.0,52475,52480,5,25281.75,25318.5,-222.72,Stop Loss,Stop Loss,36.75,0.293,-1.122,,,,,,,,,,,,True,False,12,13
MNQ_v5,2026-01-19 15:59:00+01:00,2026-01-19 16:27:00+01:00,Long,1.0,52501,52505,4,25335.75,25327.25,-17.74,Canal Exit,Canal Exit,99.5,0.08,-0.482,52505.0,52505.0,,0.0,0.0,-18.48,-18.48,,0.0,,True,True,False,15,16
